Fall,Term Code,College,Dept.,Degree,Major Code,Major Name,Conc. Code,Conc. Name,Total,Male,Female,Unknown,Academic Program Code
2015.0,120158.0,KN ,613.0,BS ,95.0,Elementary Education ,5193 ,General Sciences ,13.0,0.0,13.0,0.0,10KN5193BS
2015.0,120158.0,KN ,613.0,BS ,95.0,Elementary Education ,3947 ,EIEd: Language Arts ,50.0,2.0,48.0,0.0,10KN3947BS
2015.0,120158.0,KN ,613.0,BS ,95.0,Elementary Education ,3954 ,ElEd: Psychology ,4.0,0.0,4.0,0.0,10KN3954BS
2015.0,120158.0,KN ,613.0,BS ,94.0,Early Childhood Education ,3975 ,ECh: Psychology ,11.0,0.0,11.0,0.0,10KN3975BS
2015.0,120158.0,KN ,613.0,BS ,95.0,Elementary Education ,3949 ,EIEd: Mathematics ,74.0,11.0,63.0,0.0,10KN3949BS
2015.0,120158.0,KN ,613.0,BS ,94.0,Early Childhood Education ,  ,  ,24.0,2.0,22.0,0.0,10KN0094BS
2015.0,120158.0,KN ,613.0,BS ,95.0,Elementary Education ,  ,  ,159.0,7.0,152.0,0.0,10KN0095BS
2015.0,120158.0,KP ,615.0,BS ,4048.0,Aerospace Engineering ,  ,  ,513.0,462.0,51.0,0.0,10KP4048BS
2015.0,120158.0,KT ,642.0,BSJ ,380.0,News-Editorial ,  ,  ,77.0,24.0,53.0,0.0,10KT0380BSJ
2015.0,120158.0,KT ,642.0,BSJ ,381.0,Broadcast Journalism ,  ,  ,100.0,35.0,65.0,0.0,10KT0381BSJ
2015.0,120158.0,KT ,642.0,BS ,278.0,Journalism ,  ,  ,131.0,49.0,82.0,0.0,10KT0278BS
2015.0,120158.0,KT ,646.0,BS ,5284.0,Agricultural Communications ,  ,  ,10.0,1.0,9.0,0.0,10KT5284BS
2015.0,120158.0,KT ,646.0,BS ,5284.0,Agricultural Communications ,5288 ,Broadcast Journalism ,5.0,1.0,4.0,0.0,10KT5284BS
2015.0,120158.0,KT ,646.0,BS ,5284.0,Agricultural Communications ,5287 ,Advertising ,20.0,6.0,14.0,0.0,10KT5284BS
2015.0,120158.0,KT ,646.0,BS ,5284.0,Agricultural Communications ,5289 ,News-Editorial Journalism ,6.0,0.0,6.0,0.0,10KT5284BS
2015.0,120158.0,KV ,655.0,BS ,336.0,Geology ,3880 ,Geophysics ,3.0,3.0,0.0,0.0,10KV3880BS
2015.0,120158.0,KV ,655.0,BS ,336.0,Geology ,3881 ,Environmental Geology ,2.0,0.0,2.0,0.0,10KV3881BS
2015.0,120158.0,KV ,655.0,BSLAS ,336.0,Geology ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BSLA
2015.0,120158.0,KV ,655.0,BSLAS ,336.0,Geology ,3879 ,Teaching of Earth Science ,4.0,2.0,2.0,0.0,10KV3879BSLA
2015.0,120158.0,KV ,655.0,BSLAS ,336.0,Geology ,3882 ,Earth & Environmental Sciences ,6.0,3.0,3.0,0.0,10KV3882BSLA
2015.0,120158.0,KV ,655.0,BSLAS ,336.0,Geology ,  ,  ,23.0,21.0,2.0,0.0,10KV0336BSLA
2015.0,120158.0,KV ,655.0,BS ,336.0,Geology ,  ,  ,37.0,30.0,7.0,0.0,10KV0336BS
2015.0,120158.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,1494 ,Neuroscience ,5.0,2.0,3.0,0.0,10KY1494BS
2015.0,120158.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4067 ,Audiology ,13.0,1.0,12.0,0.0,10KY4067BS
2015.0,120158.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,5465 ,Cultural-Linguistic Diversity ,3.0,0.0,3.0,0.0,10KY5465BS
2015.0,120158.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,4068 ,Speech-Language Pathology ,206.0,6.0,200.0,0.0,10KY4068BS
2015.0,120158.0,KY ,679.0,BS ,354.0,Speech & Hearing Science ,  ,  ,59.0,4.0,55.0,0.0,10KY0354BS
2015.0,120158.0,KV ,680.0,BALAS ,1279.0,Gender and Women's Studies ,  ,  ,13.0,2.0,11.0,0.0,10KV1279BALA
2015.0,120158.0,KV ,687.0,BS ,300.0,Chemical Engineering ,5029 ,Biomolecular Engineering ,18.0,15.0,3.0,0.0,10KV5029BS
2015.0,120158.0,KV ,687.0,BS ,300.0,Chemical Engineering ,  ,  ,663.0,483.0,180.0,0.0,10KV0300BS
2015.0,120158.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0040 ,Human Nutrition ,107.0,19.0,88.0,0.0,10KL0040BS
2015.0,120158.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0042 ,Hospitality Management ,56.0,19.0,37.0,0.0,10KL0042BS
2015.0,120158.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0041 ,Dietetics ,80.0,3.0,77.0,0.0,10KL0041BS
2015.0,120158.0,KL ,698.0,BS ,37.0,Food Science & Human Nutrition ,0038 ,Food Science ,149.0,42.0,107.0,0.0,10KL0038BS
2015.0,120158.0,KV ,710.0,BSLAS ,343.0,Political Science ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BSLA
2015.0,120158.0,KV ,710.0,BALAS ,343.0,Political Science ,  ,  ,114.0,60.0,54.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,710.0,BALAS ,343.0,Political Science ,  ,  ,468.0,283.0,185.0,0.0,10KV0343BALA
2015.0,120158.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4045 ,Tourism Management ,22.0,8.0,14.0,0.0,10KY4045BS
2015.0,120158.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",4044 ,Recreation Management ,30.0,10.0,20.0,0.0,10KY4044BS
2015.0,120158.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",  ,  ,55.0,44.0,11.0,0.0,10KY4043BS
2015.0,120158.0,KY ,714.0,BS ,4043.0,"Recreation, Sport, and Tourism ",5266 ,Sport Management ,158.0,127.0,31.0,0.0,10KY5266BS
2015.0,120158.0,KV ,715.0,BALAS ,332.0,Philosophy ,  ,  ,4.0,2.0,2.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,715.0,BALAS ,332.0,Philosophy ,  ,  ,57.0,40.0,17.0,0.0,10KV0332BALA
2015.0,120158.0,KV ,729.0,BALAS ,286.0,Latin American Studies ,  ,  ,1.0,1.0,0.0,0.0,10KV0286BALA
2015.0,120158.0,KR ,733.0,BA ,155.0,Urban Planning ,  ,  ,89.0,41.0,48.0,0.0,10KR0155BA
2015.0,120158.0,KL ,741.0,BSAG ,29.0,Agr Engineering & Agr Science ,  ,  ,1.0,1.0,0.0,0.0,10KL0029BSAG
2015.0,120158.0,KL ,741.0,BS ,25.0,Technical Systems Management ,  ,  ,193.0,173.0,20.0,0.0,10KL0025BS
2015.0,120158.0,KL ,741.0,BSAG ,5163.0,Agricultural & Biological Engr ,  ,  ,98.0,64.0,34.0,0.0,10KL5163BSAG
2015.0,120158.0,KR ,767.0,BS ,146.0,Architectural Studies ,  ,  ,398.0,218.0,180.0,0.0,10KR0146BS
2015.0,120158.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,3905 ,World Literature ,2.0,0.0,2.0,0.0,10KV3905BALA
2015.0,120158.0,KV ,771.0,BALAS ,1120.0,Comparative Literature ,  ,  ,3.0,2.0,1.0,0.0,10KV1120BALA
2015.0,120158.0,LL ,783.0,BSW ,365.0,Social Work ,  ,  ,218.0,22.0,196.0,0.0,10LL0365BSW
2015.0,120158.0,KL ,793.0,BS ,48.0,Human Development & Family St ,0050 ,Family Studies ,48.0,7.0,41.0,0.0,10KL0050BS
2015.0,120158.0,KL ,793.0,BS ,48.0,Human Development & Family St ,0049 ,Child and Adolescent Dev ,150.0,17.0,133.0,0.0,10KL0049BS
2015.0,120158.0,KR ,801.0,BA ,261.0,Dance ,  ,  ,1.0,0.0,1.0,0.0,10KR0261BA
2015.0,120158.0,KR ,801.0,BFA ,261.0,Dance ,  ,  ,57.0,10.0,47.0,0.0,10KR0261BFA
2015.0,120158.0,KL ,802.0,BS ,30.0,Crop Sciences ,5123 ,Integrated Pest Management ,5.0,3.0,2.0,0.0,10KL5123BS
2015.0,120158.0,KL ,802.0,BS ,63.0,Horticulture ,5300 ,Sustainable Landscapes ,5.0,1.0,4.0,0.0,10KL0063BS
2015.0,120158.0,KL ,802.0,BS ,30.0,Crop Sciences ,0031 ,Agroecology ,5.0,4.0,1.0,0.0,10KL0031BS
2015.0,120158.0,KL ,802.0,BS ,30.0,Crop Sciences ,0036 ,Biological Sciences ,4.0,1.0,3.0,0.0,10KL0036BS
2015.0,120158.0,KL ,802.0,BS ,30.0,Crop Sciences ,0033 ,Crops ,39.0,28.0,11.0,0.0,10KL0033BS
2015.0,120158.0,KL ,802.0,BS ,63.0,Horticulture ,5301 ,Specialty Crops ,19.0,5.0,14.0,0.0,10KL0063BS
2015.0,120158.0,KL ,802.0,BS ,30.0,Crop Sciences ,0034 ,Crop Agribusiness ,52.0,35.0,17.0,0.0,10KL0034BS
2015.0,120158.0,KL ,802.0,BS ,30.0,Crop Sciences ,0035 ,Plant Biotech & Molecular Bio ,53.0,28.0,25.0,0.0,10KL0035BS
2015.0,120158.0,KV ,864.0,BALAS ,301.0,Linguistics ,  ,  ,4.0,0.0,4.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,864.0,BSLAS ,5351.0,Computer Sci & Linguistics ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BSLA
2015.0,120158.0,KV ,864.0,BALAS ,301.0,Linguistics ,  ,  ,67.0,25.0,42.0,0.0,10KV0301BALA
2015.0,120158.0,KV ,864.0,BSLAS ,5351.0,Computer Sci & Linguistics ,  ,  ,26.0,18.0,8.0,0.0,10KV5351BSLA
2015.0,120158.0,KV ,872.0,BALAS ,5330.0,Geography & Geographic Info Sc ,3884 ,Human Geography ,2.0,2.0,0.0,0.0,10KV5330BALA
2015.0,120158.0,KV ,872.0,BALAS ,5330.0,Geography & Geographic Info Sc ,3885 ,Physical Geography ,1.0,0.0,1.0,0.0,10KV5330BALA
2015.0,120158.0,KV ,872.0,BALAS ,5330.0,Geography & Geographic Info Sc ,3886 ,Geographic Information Science ,12.0,8.0,4.0,0.0,10KV5330BALA
2015.0,120158.0,KV ,872.0,BALAS ,5330.0,Geography & Geographic Info Sc ,  ,  ,22.0,17.0,5.0,0.0,10KV5330BALA
2015.0,120158.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,4.0,1.0,3.0,0.0,10KL0057BS
2015.0,120158.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,0057 ,Fish and Wildlife Conservation ,52.0,34.0,18.0,0.0,10KL0051BS
2015.0,120158.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,5241 ,Globl Chg & Landscape Dynamics ,32.0,14.0,18.0,0.0,10KL0051BS
2015.0,120158.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,5239 ,Humn Dimnsns of the Environmnt ,73.0,33.0,40.0,0.0,10KL0051BS
2015.0,120158.0,KL ,875.0,BS ,51.0,Natural Resrcs & Environ Sci ,5240 ,Resrce Cons & Restoration Ecol ,74.0,42.0,32.0,0.0,10KL0051BS
2015.0,120158.0,KR ,883.0,BFA ,162.0,Theatre ,4084 ,Lighting Design ,2.0,2.0,0.0,0.0,10KR4084BFA
2015.0,120158.0,KR ,883.0,BFA ,162.0,Theatre ,4086 ,Scenic Design ,2.0,1.0,1.0,0.0,10KR4086BFA
2015.0,120158.0,KR ,883.0,BFA ,162.0,Theatre ,4085 ,Sound Design and Technology ,1.0,1.0,0.0,0.0,10KR4085BFA
2015.0,120158.0,KR ,883.0,BFA ,162.0,Theatre ,3985 ,Theatre Studies ,11.0,3.0,8.0,0.0,10KR3985BFA
2015.0,120158.0,KR ,883.0,BFA ,162.0,Theatre ,4082 ,Costume Design and Technology ,2.0,0.0,2.0,0.0,10KR4082BFA
2015.0,120158.0,KR ,883.0,BFA ,162.0,Theatre ,4081 ,Acting ,30.0,17.0,13.0,0.0,10KR4081BFA
2015.0,120158.0,KR ,883.0,BFA ,162.0,Theatre ,3980 ,Stage Management ,7.0,3.0,4.0,0.0,10KR3980BFA
2015.0,120158.0,KM ,902.0,BS ,5073.0,Management ,0086 ,Entrepreneurship ,3.0,1.0,2.0,0.0,10KM8037BS
2015.0,120158.0,KM ,902.0,BS ,5073.0,Management ,5075 ,General Management ,12.0,5.0,7.0,0.0,10KM8037BS
2015.0,120158.0,KM ,902.0,BS ,5072.0,Business Process Management ,  ,  ,14.0,8.0,6.0,0.0,10KM5072BS
2015.0,120158.0,KM ,902.0,BS ,5070.0,Information Sys & Info Tech ,  ,  ,24.0,15.0,9.0,0.0,10KM5070BS
2015.0,120158.0,KM ,902.0,BS ,5070.0,Information Sys & Info Tech ,  ,  ,23.0,13.0,10.0,0.0,10KM8037BS
2015.0,120158.0,KM ,902.0,BS ,5073.0,Management ,5074 ,International Business ,14.0,2.0,12.0,0.0,10KM5073BS
2015.0,120158.0,KM ,902.0,BS ,5073.0,Management ,5074 ,International Business ,19.0,3.0,16.0,0.0,10KM8037BS
2015.0,120158.0,KM ,902.0,BS ,5072.0,Business Process Management ,  ,  ,22.0,12.0,10.0,0.0,10KM8037BS
2015.0,120158.0,KM ,902.0,BS ,5071.0,Supply Chain Management ,  ,  ,13.0,6.0,7.0,0.0,10KM5071BS
2015.0,120158.0,KM ,902.0,BS ,5071.0,Supply Chain Management ,  ,  ,79.0,32.0,47.0,0.0,10KM8037BS
2015.0,120158.0,KM ,902.0,BS ,5073.0,Management ,5075 ,General Management ,33.0,18.0,15.0,0.0,10KM5073BS
2015.0,120158.0,KM ,902.0,BS ,5073.0,Management ,0086 ,Entrepreneurship ,19.0,9.0,10.0,0.0,10KM5073BS
2015.0,120158.0,KM ,902.0,BS ,1432.0,Marketing ,  ,  ,114.0,44.0,70.0,0.0,10KM8037BS
2015.0,120158.0,KM ,902.0,BS ,1432.0,Marketing ,  ,  ,107.0,47.0,60.0,0.0,10KM1432BS
2015.0,120158.0,KP ,917.0,BS ,118.0,Engineering Mechanics ,  ,  ,112.0,101.0,11.0,0.0,10KP0118BS
2015.0,120158.0,KP ,917.0,BS ,133.0,Mechanical Engineering ,  ,  ,893.0,754.0,139.0,0.0,10KP0133BS
2015.0,120158.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3908 ,Ceramics ,4.0,3.0,1.0,0.0,10KP3908BS
2015.0,120158.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3911 ,Biomaterials ,9.0,5.0,4.0,0.0,10KP3911BS
2015.0,120158.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3909 ,Electronic Materials ,24.0,18.0,6.0,0.0,10KP3909BS
2015.0,120158.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3910 ,Metals ,20.0,16.0,4.0,0.0,10KP3910BS
2015.0,120158.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,3912 ,Polymer ,44.0,24.0,20.0,0.0,10KP3912BS
2015.0,120158.0,KP ,919.0,BS ,130.0,Materials Science & Engr ,  ,  ,294.0,213.0,81.0,0.0,10KP0130BS
2015.0,120158.0,KV ,927.0,BA ,296.0,Teaching of German ,  ,  ,1.0,0.0,1.0,0.0,10KV0296BA
2015.0,120158.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3887 ,German and Commercial Studies ,3.0,1.0,2.0,0.0,10KV3887BALA
2015.0,120158.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3890 ,Modern German Studies ,1.0,0.0,1.0,0.0,10KV3890BALA
2015.0,120158.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,3891 ,Scandinavian Studies ,1.0,1.0,0.0,0.0,10KV3891BALA
2015.0,120158.0,KV ,927.0,BALAS ,412.0,Germanic Lang & Lit ,  ,  ,5.0,3.0,2.0,0.0,10KV0412BALA
2015.0,120158.0,KP ,933.0,BS ,109.0,Computer Engineering ,  ,  ,1062.0,952.0,109.0,1.0,10KP0109BS
2015.0,120158.0,KP ,933.0,BS ,115.0,Electrical Engineering ,  ,  ,1146.0,1002.0,144.0,0.0,10KP0115BS
2015.0,120158.0,KV ,958.0,BALAS ,411.0,Russian Lang & Literature ,  ,  ,1.0,1.0,0.0,0.0,10KV0411BALA
2015.0,120158.0,KV ,958.0,BALAS ,411.0,Russian Lang & Literature ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,958.0,BALAS ,5459.0,Slavic Studies ,5362 ,Russian Lang Lit Culture ,1.0,1.0,0.0,0.0,10KV5459BALA
2015.0,120158.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",9.0,7.0,2.0,0.0,10KP5183BS
2015.0,120158.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,15.0,14.0,1.0,0.0,10KP5183BS
2015.0,120158.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",49.0,41.0,8.0,0.0,10KP5183BS
2015.0,120158.0,KP ,973.0,BS ,5183.0,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,82.0,70.0,12.0,0.0,10KP5183BS
2015.0,120158.0,KV ,982.0,BALAS ,5167.0,Latina/Latino Studies ,  ,  ,2.0,1.0,1.0,0.0,10KV5167BALA
2015.0,120158.0,KV ,982.0,BALAS ,5167.0,Latina/Latino Studies ,  ,  ,2.0,1.0,1.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,985.0,BA ,295.0,Teaching of French ,  ,  ,2.0,0.0,2.0,0.0,10KV0295BA
2015.0,120158.0,KV ,985.0,BALAS ,304.0,French ,3875 ,French Commercial Studies ,3.0,2.0,1.0,0.0,10KV3875BALA
2015.0,120158.0,KV ,985.0,BALAS ,304.0,French ,3875 ,French Commercial Studies ,1.0,0.0,1.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,985.0,BALAS ,304.0,French ,3876 ,French Studies ,1.0,0.0,1.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,985.0,BALAS ,305.0,Italian ,  ,  ,2.0,2.0,0.0,0.0,10KV0305BALA
2015.0,120158.0,KV ,985.0,BALAS ,304.0,French ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BALA
2015.0,120158.0,KV ,985.0,BALAS ,304.0,French ,3876 ,French Studies ,3.0,1.0,2.0,0.0,10KV3876BALA
2015.0,120158.0,KV ,985.0,BALAS ,304.0,French ,  ,  ,8.0,4.0,4.0,0.0,10KV0304BALA
2014.0,120148.0,KP ,227.0,BS ,5163.0,Agricultural & Biological Engr ,  ,  ,32.0,26.0,6.0,0.0,10KP5163BS
2014.0,120148.0,KP ,227.0,BS ,5163.0,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,23.0,19.0,4.0,0.0,10KP5163BS
2014.0,120148.0,KP ,227.0,BS ,5163.0,Agricultural & Biological Engr ,5271 ,Biological Engineering ,28.0,21.0,7.0,0.0,10KP5163BS
2014.0,120148.0,KV ,241.0,BALAS ,340.0,Anthropology ,  ,  ,11.0,0.0,11.0,0.0,10KV8037BALA
2014.0,120148.0,KV ,241.0,BALAS ,340.0,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,4.0,0.0,4.0,0.0,10KV5043BALA
2014.0,120148.0,KV ,241.0,BSLAS ,5348.0,Computer Sci & Anthropology ,  ,  ,1.0,0.0,1.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,241.0,BSLAS ,5348.0,Computer Sci & Anthropology ,  ,  ,8.0,6.0,2.0,0.0,10KV5348BSLA
2014.0,120148.0,KV ,241.0,BALAS ,340.0,Anthropology ,  ,  ,102.0,29.0,73.0,0.0,10KV0340BALA
2014.0,120148.0,KP ,244.0,BS ,121.0,Engineering Physics ,  ,  ,231.0,210.0,21.0,0.0,10KP0121BS
2014.0,120148.0,KP ,251.0,BS ,106.0,Civil Engineering ,  ,  ,712.0,536.0,176.0,0.0,10KP0106BS
2014.0,120148.0,KV ,253.0,BSLAS ,334.0,Atmospheric Sciences ,  ,  ,2.0,2.0,0.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,253.0,BSLAS ,334.0,Atmospheric Sciences ,  ,  ,73.0,45.0,28.0,0.0,10KV0334BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3897 ,Mathematics Teaching Option ,31.0,15.0,16.0,0.0,10KV3897BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3897 ,Mathematics Teaching Option ,1.0,1.0,0.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,257.0,BALAS ,439.0,Mathematics ,3894 ,Operations Research ,1.0,0.0,1.0,0.0,10KV8037BALA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3896 ,Graduate Preparation ,3.0,2.0,1.0,0.0,10KV3896BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,1438.0,Math & Computer Science ,  ,  ,5.0,4.0,1.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3894 ,Operations Research ,6.0,6.0,0.0,0.0,10KV3894BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3894 ,Operations Research ,6.0,4.0,2.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3895 ,Applied Mathematics ,8.0,6.0,2.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,  ,  ,28.0,20.0,8.0,0.0,10KV0439BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,3895 ,Applied Mathematics ,25.0,19.0,6.0,0.0,10KV3895BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,439.0,Mathematics ,  ,  ,29.0,20.0,9.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,461.0,Actuarial Science ,  ,  ,37.0,14.0,23.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,1438.0,Math & Computer Science ,  ,  ,205.0,170.0,35.0,0.0,10KV1438BSLA
2014.0,120148.0,KV ,257.0,BSLAS ,461.0,Actuarial Science ,  ,  ,348.0,204.0,144.0,0.0,10KV0461BSLA
2014.0,120148.0,KM ,260.0,BS ,75.0,Finance ,  ,  ,485.0,327.0,158.0,0.0,10KM0075BS
2014.0,120148.0,KV ,265.0,BSLAS ,5086.0,"Earth Systems, Env, & Society ",5104 ,Science of the Earth System ,1.0,1.0,0.0,0.0,10KV5086BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",  ,  ,1.0,0.0,1.0,0.0,10KV5281BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",  ,  ,1.0,0.0,1.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5104 ,Science of the Earth System ,1.0,0.0,1.0,0.0,10KV5281BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",  ,  ,1.0,0.0,1.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,7.0,2.0,5.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5281.0,"Earth, Society, & Environment ",5103 ,Society and the Environment ,5.0,2.0,3.0,0.0,10KV5281BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,2.0,1.0,1.0,0.0,10KV5313BSLU
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,2.0,0.0,2.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,37.0,20.0,17.0,0.0,10KV5313BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5103 ,Society and the Environment ,16.0,8.0,8.0,0.0,10KV5313BSLU
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",5104 ,Science of the Earth System ,19.0,10.0,9.0,0.0,10KV5313BSLA
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",  ,  ,18.0,4.0,14.0,0.0,10KV5313BSLU
2014.0,120148.0,KV ,265.0,BSLAS ,5313.0,"Earth, Soc, Env Sustainability ",  ,  ,39.0,19.0,20.0,0.0,10KV5313BSLA
2014.0,120148.0,KY ,294.0,BS ,5204.0,Health ,5221 ,Health Diversity ,3.0,2.0,1.0,0.0,10KY5204BS
2014.0,120148.0,KY ,294.0,BS ,5204.0,Health ,5219 ,Health and Aging ,5.0,0.0,5.0,0.0,10KY5204BS
2014.0,120148.0,KY ,294.0,BS ,5204.0,Health ,  ,  ,6.0,1.0,5.0,0.0,10KY5204BS
2014.0,120148.0,KY ,294.0,BS ,5204.0,Health ,5220 ,Health Behavior Change ,13.0,6.0,7.0,0.0,10KY5204BS
2014.0,120148.0,KY ,294.0,BS ,5460.0,Interdisciplinary Health Sci ,5221 ,Health Diversity ,49.0,9.0,40.0,0.0,10KY5460BS
2014.0,120148.0,KY ,294.0,BS ,5460.0,Interdisciplinary Health Sci ,5219 ,Health and Aging ,36.0,8.0,28.0,0.0,10KY5460BS
2014.0,120148.0,KY ,294.0,BS ,5460.0,Interdisciplinary Health Sci ,5220 ,Health Behavior Change ,82.0,19.0,63.0,0.0,10KY5460BS
2014.0,120148.0,KY ,294.0,BS ,5460.0,Interdisciplinary Health Sci ,  ,  ,35.0,9.0,26.0,0.0,10KY5460BS
2014.0,120148.0,KV ,299.0,BSLAS ,338.0,Psychology ,  ,  ,102.0,30.0,72.0,0.0,10KV8037BSLA
2014.0,120148.0,KV ,299.0,BSLAS ,338.0,Psychology ,  ,  ,1159.0,342.0,817.0,0.0,10KV0338BSLA
2014.0,120148.0,KV ,303.0,BALAS ,1008.0,African American Studies ,  ,  ,1.0,1.0,0.0,0.0,10KV8037BALA
2014.0,120148.0,KV ,303.0,BALAS ,1008.0,African American Studies ,  ,  ,8.0,3.0,5.0,0.0,10KV1008BALA
2014.0,120148.0,KV ,324.0,BALAS ,344.0,Sociology ,  ,  ,17.0,5.0,12.0,0.0,10KV8037BALA
2014.0,120148.0,KV ,324.0,BALAS ,344.0,Sociology ,  ,  ,183.0,77.0,106.0,0.0,10KV0344BALA
2014.0,120148.0,KL ,342.0,BS ,5318.0,Agric Leadership & Sci Educ ,5319 ,Agricultural Science Education ,26.0,9.0,17.0,0.0,10KL5319BS
2014.0,120148.0,KL ,342.0,BS ,5318.0,Agric Leadership & Sci Educ ,5320 ,Agricultural Leadership Educ ,29.0,13.0,16.0,0.0,10KL5320BS
2014.0,120148.0,KP ,343.0,BS ,408.0,Bioengineering ,  ,  ,246.0,134.0,112.0,0.0,10KP0408BS
2014.0,120148.0,KM ,346.0,BS ,71.0,Accountancy ,  ,  ,1023.0,533.0,490.0,0.0,10KM0071BS
2014.0,120148.0,KV ,362.0,BALAS ,285.0,E Asian Languages & Cultures ,  ,  ,5.0,3.0,2.0,0.0,10KV8037BALA
